Country Name,Country Code,Year,Unemployment Rate
Heavily indebted poor countries (HIPC),HPC,2021,4.990254516
Croatia,HRV,2021,7.608
Haiti,HTI,2021,15.28
Hungary,HUN,2021,4.045
IBRD only,IBD,2021,6.339003291
IDA & IBRD total,IBT,2021,6.171750281
IDA total,IDA,2021,5.630881022
IDA blend,IDB,2021,5.830786587
Indonesia,IDN,2021,3.827
IDA only,IDX,2021,5.517774929
India,IND,2021,6.38
Ireland,IRL,2021,6.364
"Iran, Islamic Rep.",IRN,2021,9.282
Iraq,IRQ,2021,16.173
Iceland,ISL,2021,6.029
Israel,ISR,2021,4.812
Italy,ITA,2021,9.497
Jamaica,JAM,2021,5.188
Jordan,JOR,2021,19.837
Japan,JPN,2021,2.828
Kazakhstan,KAZ,2021,5.546
Kenya,KEN,2021,5.693
Kyrgyz Republic,KGZ,2021,4.096
Cambodia,KHM,2021,0.396
"Korea, Rep.",KOR,2021,3.639
Kuwait,KWT,2021,3.002
Latin America & Caribbean (excluding high income),LAC,2021,9.180661029
Lao PDR,LAO,2021,2.066
Lebanon,LBN,2021,12.669
Liberia,LBR,2021,3.845
Libya,LBY,2021,19.641
St. Lucia,LCA,2021,20.514
Latin America & Caribbean,LCN,2021,9.157520461
Least developed countries: UN classification,LDC,2021,5.753024166
Low income,LIC,2021,6.148676793
Sri Lanka,LKA,2021,4.981
Lower middle income,LMC,2021,6.023665848
Low & middle income,LMY,2021,6.226029712
Lesotho,LSO,2021,18.23
Late-demographic dividend,LTE,2021,5.495153627
Lithuania,LTU,2021,7.112
Luxembourg,LUX,2021,5.571
Latvia,LVA,2021,7.513
"Macao SAR, China",MAC,2021,2.229
Morocco,MAR,2021,10.576
Moldova,MDA,2021,0.785
Madagascar,MDG,2021,3.487
Maldives,MDV,2021,5.024
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2021,9.027122233
Mexico,MEX,2021,4.019
Middle income,MIC,2021,6.232037254
North Macedonia,MKD,2021,15.801
Mali,MLI,2021,3.966
Malta,MLT,2021,3.394
Myanmar,MMR,2021,4.34
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2021,9.717982295
Montenegro,MNE,2021,16.543
Mongolia,MNG,2021,7.747
Mozambique,MOZ,2021,4.053
Mauritania,MRT,2021,11.144
Mauritius,MUS,2021,7.719
Malawi,MWI,2021,5.662
Malaysia,MYS,2021,4.64
North America,NAC,2021,5.5921098
Namibia,NAM,2021,20.922
New Caledonia,NCL,2021,11.54
Niger,NER,2021,0.78
Nigeria,NGA,2021,5.45
Nicaragua,NIC,2021,6.118
Netherlands,NLD,2021,4.209
Norway,NOR,2021,4.359
Nepal,NPL,2021,12.186
New Zealand,NZL,2021,3.776
OECD members,OED,2021,6.193192458
Oman,OMN,2021,1.9
Other small states,OSS,2021,9.442126397
Pakistan,PAK,2021,6.338
Panama,PAN,2021,10.177
Peru,PER,2021,5.097
Philippines,PHL,2021,3.398
Papua New Guinea,PNG,2021,3.003
Poland,POL,2021,3.268
Pre-demographic dividend,PRE,2021,5.823475559
Puerto Rico (US),PRI,2021,7.9
"Korea, Dem. People's Rep.",PRK,2021,3.0
Portugal,PRT,2021,6.577
Paraguay,PRY,2021,7.311
West Bank and Gaza,PSE,2021,26.39
Pacific island small states,PSS,2021,3.183777288
Post-demographic dividend,PST,2021,5.803617309
French Polynesia,PYF,2021,12.531
Qatar,QAT,2021,0.14
Romania,ROU,2021,5.59
Russian Federation,RUS,2021,4.749
Rwanda,RWA,2021,15.775
South Asia,SAS,2021,6.314917441
Saudi Arabia,SAU,2021,6.621
Sudan,SDN,2021,11.044
Senegal,SEN,2021,3.44
Singapore,SGP,2021,4.64
Solomon Islands,SLB,2021,0.884
Sierra Leone,SLE,2021,3.556
El Salvador,SLV,2021,4.327
Somalia,SOM,2021,19.662
Serbia,SRB,2021,9.843
Sub-Saharan Africa (excluding high income),SSA,2021,7.34354022
South Sudan,SSD,2021,14.029
Sub-Saharan Africa,SSF,2021,6.987663396
Small states,SST,2021,8.720825383
Sao Tome and Principe,STP,2021,9.6
Suriname,SUR,2021,8.491
Slovak Republic,SVK,2021,6.894
Slovenia,SVN,2021,4.744
Sweden,SWE,2021,8.722
Eswatini,SWZ,2021,34.153
Syrian Arab Republic,SYR,2021,14.877
Chad,TCD,2021,1.548
East Asia & Pacific (IDA & IBRD countries),TEA,2021,4.139769791
Europe & Central Asia (IDA & IBRD countries),TEC,2021,6.833363079
Togo,TGO,2021,2.333
Thailand,THA,2021,1.215
Tajikistan,TJK,2021,12.333
Turkmenistan,TKM,2021,4.459
Latin America & the Caribbean (IDA & IBRD countries),TLA,2021,9.27350464
Timor-Leste,TLS,2021,2.344
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2021,9.613146268
Tonga,TON,2021,2.111
South Asia (IDA & IBRD),TSA,2021,6.314917441
Sub-Saharan Africa (IDA & IBRD countries),TSS,2021,6.987663396
Trinidad and Tobago,TTO,2021,4.446
Tunisia,TUN,2021,16.611
Turkiye,TUR,2021,11.969
Tanzania,TZA,2021,2.821
Uganda,UGA,2021,3.422
Ukraine,UKR,2021,9.834
Upper middle income,UMC,2021,6.408266781
Uruguay,URY,2021,9.328
United States,USA,2021,5.349
Uzbekistan,UZB,2021,5.364
St. Vincent and the Grenadines,VCT,2021,20.341
"Venezuela, RB",VEN,2021,7.037
Virgin Islands (U.S.),VIR,2021,14.273
Viet Nam,VNM,2021,2.385
Vanuatu,VUT,2021,4.766
World,WLD,2021,6.064555526
Samoa,WSM,2021,6.612
"Yemen, Rep.",YEM,2021,18.287
South Africa,ZAF,2021,34.007
Zambia,ZMB,2021,5.199
Zimbabwe,ZWE,2021,9.54
Africa Eastern and Southern,AFE,2022,7.985202252
Afghanistan,AFG,2022,14.1
Africa Western and Central,AFW,2022,3.658573181
Angola,AGO,2022,14.602
Albania,ALB,2022,10.137
Arab World,ARB,2022,9.953570646
United Arab Emirates,ARE,2022,2.872
Argentina,ARG,2022,6.805
Armenia,ARM,2022,13.379
Australia,AUS,2022,3.728
Austria,AUT,2022,4.992
Azerbaijan,AZE,2022,5.65
Burundi,BDI,2022,0.915
Belgium,BEL,2022,5.57
Benin,BEN,2022,1.685
Burkina Faso,BFA,2022,5.389
Bangladesh,BGD,2022,4.593
Bulgaria,BGR,2022,4.268
Bahrain,BHR,2022,1.326
"Bahamas, The",BHS,2022,9.272
Bosnia and Herzegovina,BIH,2022,12.657
Belarus,BLR,2022,3.574
Belize,BLZ,2022,8.763
Bolivia,BOL,2022,3.552
Brazil,BRA,2022,9.231
Barbados,BRB,2022,8.365
Brunei Darussalam,BRN,2022,5.191
Bhutan,BTN,2022,5.947
Botswana,BWA,2022,23.615
Central African Republic,CAF,2022,5.956
Canada,CAN,2022,5.279
Central Europe and the Baltics,CEB,2022,3.98390654
Switzerland,CHE,2022,4.122
Channel Islands,CHI,2022,6.147
Chile,CHL,2022,8.249
China,CHN,2022,4.98
Cote d'Ivoire,CIV,2022,2.306
Cameroon,CMR,2022,3.653
"Congo, Dem. Rep.",COD,2022,4.522
"Congo, Rep.",COG,2022,20.108
Colombia,COL,2022,10.547
Comoros,COM,2022,3.816
Cabo Verde,CPV,2022,12.246
Costa Rica,CRI,2022,11.325
Caribbean small states,CSS,2022,8.388552353
Cuba,CUB,2022,1.82
Cyprus,CYP,2022,6.806
Czechia,CZE,2022,2.224
Germany,DEU,2022,3.12
Djibouti,DJI,2022,26.307
Denmark,DNK,2022,4.434
Dominican Republic,DOM,2022,5.504
Algeria,DZA,2022,12.346
East Asia & Pacific (excluding high income),EAP,2022,4.223298385
Early-demographic dividend,EAR,2022,5.714150891
East Asia & Pacific,EAS,2022,4.089531228
Europe & Central Asia (excluding high income),ECA,2022,7.815804015
Europe & Central Asia,ECS,2022,5.859394448
Ecuador,ECU,2022,3.761
"Egypt, Arab Rep.",EGY,2022,7.344
Euro area,EMU,2022,6.749181605
Eritrea,ERI,2022,5.695
Spain,ESP,2022,12.917
Estonia,EST,2022,5.571
Ethiopia,ETH,2022,3.409
European Union,EUU,2022,6.144234647
Fragile and conflict affected situations,FCS,2022,5.609176212
Finland,FIN,2022,6.719
Fiji,FJI,2022,4.446
France,FRA,2022,7.308
Gabon,GAB,2022,20.399
United Kingdom,GBR,2022,3.73
Georgia,GEO,2022,11.647
Ghana,GHA,2022,3.084
Guinea,GIN,2022,5.267
"Gambia, The",GMB,2022,6.076
Guinea-Bissau,GNB,2022,2.666
Equatorial Guinea,GNQ,2022,8.455
Greece,GRC,2022,12.426
Guatemala,GTM,2022,3.051
Guam,GUM,2022,5.454
Guyana,GUY,2022,12.013
High income,HIC,2022,4.503011318
"Hong Kong SAR, China",HKG,2022,4.318
Honduras,HND,2022,8.774
Heavily indebted poor countries (HIPC),HPC,2022,4.446642037
Croatia,HRV,2022,6.96
Haiti,HTI,2022,14.635
Hungary,HUN,2022,3.609
IBRD only,IBD,2022,5.601595187
IDA & IBRD total,IBT,2022,5.423946597
IDA total,IDA,2022,4.862195674
IDA blend,IDB,2022,4.811322606
Indonesia,IDN,2022,3.462
IDA only,IDX,2022,4.890880348
India,IND,2022,4.822
Ireland,IRL,2022,4.501
"Iran, Islamic Rep.",IRN,2022,9.085
Iraq,IRQ,2022,15.511
Iceland,ISL,2022,3.789
Israel,ISR,2022,3.695
Italy,ITA,2022,8.069
Jamaica,JAM,2022,4.083
Jordan,JOR,2022,18.2
Japan,JPN,2022,2.6
Kazakhstan,KAZ,2022,4.86
Kenya,KEN,2022,5.707
Kyrgyz Republic,KGZ,2022,4.043
Cambodia,KHM,2022,0.231
"Korea, Rep.",KOR,2022,2.857
Kuwait,KWT,2022,2.174
Latin America & Caribbean (excluding high income),LAC,2022,6.863306501
Lao PDR,LAO,2022,1.209
Lebanon,LBN,2022,11.6
Liberia,LBR,2022,2.977
Libya,LBY,2022,19.282
St. Lucia,LCA,2022,15.934
Latin America & Caribbean,LCN,2022,6.91530044
Least developed countries: UN classification,LDC,2022,5.088444568
Low income,LIC,2022,5.485768118
Sri Lanka,LKA,2022,4.528
Lower middle income,LMC,2022,4.855303708
Low & middle income,LMY,2022,5.484555473
Lesotho,LSO,2022,16.688
Late-demographic dividend,LTE,2022,5.182734979
Lithuania,LTU,2022,5.955
Luxembourg,LUX,2022,4.588
Latvia,LVA,2022,6.815
"Macao SAR, China",MAC,2022,2.482
Morocco,MAR,2022,9.494
Moldova,MDA,2022,0.897
Madagascar,MDG,2022,3.186
Maldives,MDV,2022,4.419
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2022,8.41864578
Mexico,MEX,2022,3.256
Middle income,MIC,2022,5.484459016
North Macedonia,MKD,2022,14.476
Mali,MLI,2022,2.387
Malta,MLT,2022,2.921
Myanmar,MMR,2022,3.057
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2022,9.145784822
Montenegro,MNE,2022,14.851
Mongolia,MNG,2022,6.211
Mozambique,MOZ,2022,3.596
Mauritania,MRT,2022,10.531
Mauritius,MUS,2022,6.322
Malawi,MWI,2022,5.037
Malaysia,MYS,2022,3.93
North America,NAC,2022,3.833031486
Namibia,NAM,2022,19.695
New Caledonia,NCL,2022,10.71
Niger,NER,2022,0.418
Nigeria,NGA,2022,3.821
Nicaragua,NIC,2022,4.961
Netherlands,NLD,2022,3.526
Norway,NOR,2022,3.231
Nepal,NPL,2022,10.844
New Zealand,NZL,2022,3.297
OECD members,OED,2022,4.986369265
Oman,OMN,2022,3.3
Other small states,OSS,2022,8.787774038
Pakistan,PAK,2022,5.485
Panama,PAN,2022,8.086
Peru,PER,2022,3.85
Philippines,PHL,2022,2.598
Papua New Guinea,PNG,2022,2.689
Poland,POL,2022,2.811
Pre-demographic dividend,PRE,2022,5.00203737
Puerto Rico (US),PRI,2022,6.0
"Korea, Dem. People's Rep.",PRK,2022,2.805
Portugal,PRT,2022,6.011
Paraguay,PRY,2022,6.755
West Bank and Gaza,PSE,2022,24.42
Pacific island small states,PSS,2022,3.263764127
Post-demographic dividend,PST,2022,4.51609302
French Polynesia,PYF,2022,11.888
Qatar,QAT,2022,0.13
Romania,ROU,2022,5.614
Russian Federation,RUS,2022,3.867
Rwanda,RWA,2022,15.084
South Asia,SAS,2022,4.869393034
Saudi Arabia,SAU,2022,5.589
Sudan,SDN,2022,7.53
Senegal,SEN,2022,2.837
Singapore,SGP,2022,3.591
Solomon Islands,SLB,2022,1.483
Sierra Leone,SLE,2022,3.175
El Salvador,SLV,2022,2.999
Somalia,SOM,2022,19.05
Serbia,SRB,2022,8.439
Sub-Saharan Africa (excluding high income),SSA,2022,6.522162975
South Sudan,SSD,2022,12.545
Sub-Saharan Africa,SSF,2022,6.198018532
Small states,SST,2022,8.040391117
Sao Tome and Principe,STP,2022,8.992
Suriname,SUR,2022,8.16
Slovak Republic,SVK,2022,6.143
Slovenia,SVN,2022,4.011
Sweden,SWE,2022,7.392
Eswatini,SWZ,2022,35.359
Syrian Arab Republic,SYR,2022,13.268
Chad,TCD,2022,1.096
East Asia & Pacific (IDA & IBRD countries),TEA,2022,4.245548757
Europe & Central Asia (IDA & IBRD countries),TEC,2022,5.685061062
Togo,TGO,2022,1.965
Thailand,THA,2022,0.94
Tajikistan,TJK,2022,11.634
Turkmenistan,TKM,2022,4.109
Latin America & the Caribbean (IDA & IBRD countries),TLA,2022,6.997690118
Timor-Leste,TLS,2022,1.537
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2022,9.045014769
Tonga,TON,2022,2.302
South Asia (IDA & IBRD),TSA,2022,4.869393034
Sub-Saharan Africa (IDA & IBRD countries),TSS,2022,6.198018532
Trinidad and Tobago,TTO,2022,4.383
Tunisia,TUN,2022,15.3
Turkiye,TUR,2022,10.465
Tanzania,TZA,2022,2.588
Uganda,UGA,2022,2.886
Upper middle income,UMC,2022,6.039347635
Uruguay,URY,2022,7.877
United States,USA,2022,3.65
Uzbekistan,UZB,2022,4.49
St. Vincent and the Grenadines,VCT,2022,19.417
"Venezuela, RB",VEN,2022,5.707
Virgin Islands (U.S.),VIR,2022,13.007
Viet Nam,VNM,2022,1.523
Vanuatu,VUT,2022,5.143
World,WLD,2022,5.260645445
Samoa,WSM,2022,5.048
"Yemen, Rep.",YEM,2022,17.363
South Africa,ZAF,2022,33.268
Zambia,ZMB,2022,5.995
Zimbabwe,ZWE,2022,10.087
Africa Eastern and Southern,AFE,2023,7.806365422
Afghanistan,AFG,2023,13.991
Africa Western and Central,AFW,2023,3.277245466
Angola,AGO,2023,14.537
Albania,ALB,2023,10.108
Arab World,ARB,2023,9.581397143
United Arab Emirates,ARE,2023,2.151
Argentina,ARG,2023,6.139
Armenia,ARM,2023,13.245
Australia,AUS,2023,3.668
Austria,AUT,2023,5.264
Azerbaijan,AZE,2023,5.636
Burundi,BDI,2023,0.921
Belgium,BEL,2023,5.528
Benin,BEN,2023,1.657
Burkina Faso,BFA,2023,5.348
Bangladesh,BGD,2023,4.454
Bulgaria,BGR,2023,4.319
Bahrain,BHR,2023,1.154
"Bahamas, The",BHS,2023,8.643
Bosnia and Herzegovina,BIH,2023,10.668
Belarus,BLR,2023,3.461
Belize,BLZ,2023,8.267
Bolivia,BOL,2023,3.024
Brazil,BRA,2023,7.947
Barbados,BRB,2023,7.878
Brunei Darussalam,BRN,2023,5.183
Bhutan,BTN,2023,3.126
Botswana,BWA,2023,23.381
Central African Republic,CAF,2023,5.877
Canada,CAN,2023,5.415
Central Europe and the Baltics,CEB,2023,4.014051053
Switzerland,CHE,2023,4.043
Channel Islands,CHI,2023,6.187
Chile,CHL,2023,9.013
China,CHN,2023,4.67
Cote d'Ivoire,CIV,2023,2.27
Cameroon,CMR,2023,3.613
"Congo, Dem. Rep.",COD,2023,4.484
"Congo, Rep.",COG,2023,19.898
Colombia,COL,2023,9.594
Comoros,COM,2023,3.776
Cabo Verde,CPV,2023,11.971
Costa Rica,CRI,2023,8.325
Caribbean small states,CSS,2023,7.821884021
Cuba,CUB,2023,1.719
Cyprus,CYP,2023,6.098
Czechia,CZE,2023,2.579
Germany,DEU,2023,3.068
Djibouti,DJI,2023,26.154
Denmark,DNK,2023,5.094
Dominican Republic,DOM,2023,5.555
Algeria,DZA,2023,11.701
East Asia & Pacific (excluding high income),EAP,2023,3.972396589
Early-demographic dividend,EAR,2023,5.260029505
East Asia & Pacific,EAS,2023,3.857711655
Europe & Central Asia (excluding high income),ECA,2023,7.333127511
Europe & Central Asia,ECS,2023,5.586352535
Ecuador,ECU,2023,3.51
"Egypt, Arab Rep.",EGY,2023,7.334
Euro area,EMU,2023,6.557963146
Eritrea,ERI,2023,5.586
Spain,ESP,2023,12.179
Estonia,EST,2023,6.378
Ethiopia,ETH,2023,3.402
European Union,EUU,2023,6.025065807
Fragile and conflict affected situations,FCS,2023,5.20087834
Finland,FIN,2023,7.151
Fiji,FJI,2023,4.322
France,FRA,2023,7.335
Gabon,GAB,2023,20.278
United Kingdom,GBR,2023,3.984
Georgia,GEO,2023,11.537
Ghana,GHA,2023,3.063
Guinea,GIN,2023,5.244
"Gambia, The",GMB,2023,6.479
Guinea-Bissau,GNB,2023,2.65
Equatorial Guinea,GNQ,2023,8.367
Greece,GRC,2023,11.066
Guatemala,GTM,2023,2.344
Guam,GUM,2023,5.363
Guyana,GUY,2023,12.025
High income,HIC,2023,4.338660165
"Hong Kong SAR, China",HKG,2023,2.949
Honduras,HND,2023,6.07
Heavily indebted poor countries (HIPC),HPC,2023,4.226617652
Croatia,HRV,2023,6.086
Haiti,HTI,2023,14.556
Hungary,HUN,2023,4.107
IBRD only,IBD,2023,5.164780802
IDA & IBRD total,IBT,2023,5.03556816
IDA total,IDA,2023,4.62580357
IDA blend,IDB,2023,4.415089752
Indonesia,IDN,2023,3.308
IDA only,IDX,2023,4.748146829
India,IND,2023,4.172
Ireland,IRL,2023,4.288
"Iran, Islamic Rep.",IRN,2023,9.041
Iraq,IRQ,2023,15.447
Iceland,ISL,2023,3.518
Israel,ISR,2023,3.596
Italy,ITA,2023,7.627
Jamaica,JAM,2023,4.4
Jordan,JOR,2023,17.969
Japan,JPN,2023,2.6
Kazakhstan,KAZ,2023,4.821
Kenya,KEN,2023,5.567
Kyrgyz Republic,KGZ,2023,3.991
Cambodia,KHM,2023,0.225
"Korea, Rep.",KOR,2023,2.675
Kuwait,KWT,2023,2.127
Latin America & Caribbean (excluding high income),LAC,2023,6.101589843
Lao PDR,LAO,2023,1.188
Lebanon,LBN,2023,11.543
Liberia,LBR,2023,2.933
Libya,LBY,2023,18.753
St. Lucia,LCA,2023,11.092
Latin America & Caribbean,LCN,2023,6.207431309
Least developed countries: UN classification,LDC,2023,4.946423147
Low income,LIC,2023,5.297353888
Sri Lanka,LKA,2023,5.997
Lower middle income,LMC,2023,4.413936003
Low & middle income,LMY,2023,5.087677414
Lesotho,LSO,2023,16.457
Late-demographic dividend,LTE,2023,4.805538352
Lithuania,LTU,2023,6.841
Luxembourg,LUX,2023,5.184
Latvia,LVA,2023,6.465
"Macao SAR, China",MAC,2023,2.235
Morocco,MAR,2023,9.044
Moldova,MDA,2023,1.555
Madagascar,MDG,2023,3.069
Maldives,MDV,2023,4.241
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2023,8.078864426
Mexico,MEX,2023,2.765
Middle income,MIC,2023,5.071622525
North Macedonia,MKD,2023,13.174
Mali,MLI,2023,2.956
Malta,MLT,2023,3.11
Myanmar,MMR,2023,3.032
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2023,8.919076142
Montenegro,MNE,2023,14.621
Mongolia,MNG,2023,5.503
Mozambique,MOZ,2023,3.519
Mauritania,MRT,2023,10.446
Mauritius,MUS,2023,5.571
Malawi,MWI,2023,5.033
Malaysia,MYS,2023,3.869
North America,NAC,2023,3.840737513
Namibia,NAM,2023,19.365
New Caledonia,NCL,2023,10.939
Niger,NER,2023,0.425
Nigeria,NGA,2023,3.074
Nicaragua,NIC,2023,4.716
Netherlands,NLD,2023,3.537
Norway,NOR,2023,3.572
Nepal,NPL,2023,10.628
New Zealand,NZL,2023,3.729
OECD members,OED,2023,4.825673308
Oman,OMN,2023,3.176
Other small states,OSS,2023,8.428542226
Pakistan,PAK,2023,5.408
Panama,PAN,2023,6.544
Peru,PER,2023,4.899
Philippines,PHL,2023,2.222
Papua New Guinea,PNG,2023,2.661
Poland,POL,2023,2.743
Pre-demographic dividend,PRE,2023,4.700607933
Puerto Rico (US),PRI,2023,5.725
"Korea, Dem. People's Rep.",PRK,2023,2.831
Portugal,PRT,2023,6.509
Paraguay,PRY,2023,5.794
Pacific island small states,PSS,2023,3.181085508
Post-demographic dividend,PST,2023,4.466412923
French Polynesia,PYF,2023,11.749
Qatar,QAT,2023,0.13
Romania,ROU,2023,5.589
Russian Federation,RUS,2023,3.076
Rwanda,RWA,2023,12.352
South Asia,SAS,2023,4.305251766
Saudi Arabia,SAU,2023,4.008
Senegal,SEN,2023,2.8
Singapore,SGP,2023,3.444
Solomon Islands,SLB,2023,1.455
Sierra Leone,SLE,2023,3.153
El Salvador,SLV,2023,2.992
Somalia,SOM,2023,18.941
Serbia,SRB,2023,8.268
Sub-Saharan Africa (excluding high income),SSA,2023,6.181448098
South Sudan,SSD,2023,12.477
Sub-Saharan Africa,SSF,2023,5.887753617
Small states,SST,2023,7.666090513
Sao Tome and Principe,STP,2023,9.071
Suriname,SUR,2023,7.631
Slovak Republic,SVK,2023,5.84
Slovenia,SVN,2023,3.652
Sweden,SWE,2023,7.611
Eswatini,SWZ,2023,35.086
Syrian Arab Republic,SYR,2023,13.187
Chad,TCD,2023,1.074
East Asia & Pacific (IDA & IBRD countries),TEA,2023,3.990239378
Europe & Central Asia (IDA & IBRD countries),TEC,2023,5.160330972
Togo,TGO,2023,1.948
Thailand,THA,2023,0.733
Tajikistan,TJK,2023,11.546
Turkmenistan,TKM,2023,4.099
Latin America & the Caribbean (IDA & IBRD countries),TLA,2023,6.277058031
Timor-Leste,TLS,2023,1.521
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2023,8.919076142
Tonga,TON,2023,2.262
South Asia (IDA & IBRD),TSA,2023,4.305251766
Sub-Saharan Africa (IDA & IBRD countries),TSS,2023,5.887753617
Trinidad and Tobago,TTO,2023,4.21
Tunisia,TUN,2023,15.106
Turkiye,TUR,2023,9.388
Tanzania,TZA,2023,2.582
Uganda,UGA,2023,2.787
Upper middle income,UMC,2023,5.662411862
Uruguay,URY,2023,8.355
United States,USA,2023,3.638
Uzbekistan,UZB,2023,4.46
St. Vincent and the Grenadines,VCT,2023,18.574
"Venezuela, RB",VEN,2023,5.485
Virgin Islands (U.S.),VIR,2023,12.32
Viet Nam,VNM,2023,1.645
Vanuatu,VUT,2023,5.082
World,WLD,2023,4.915954069
Samoa,WSM,2023,4.977
"Yemen, Rep.",YEM,2023,17.091
South Africa,ZAF,2023,32.098
Zambia,ZMB,2023,5.905
Zimbabwe,ZWE,2023,8.759
Africa Eastern and Southern,AFE,2024,7.772653775
Afghanistan,AFG,2024,13.295
Africa Western and Central,AFW,2024,3.218313421
Angola,AGO,2024,14.464
Albania,ALB,2024,10.25
Arab World,ARB,2024,9.461238356
United Arab Emirates,ARE,2024,2.133
Argentina,ARG,2024,7.876
Armenia,ARM,2024,13.329
Australia,AUS,2024,4.072
Austria,AUT,2024,5.439
Azerbaijan,AZE,2024,5.594
Burundi,BDI,2024,0.902
Belgium,BEL,2024,5.488
Benin,BEN,2024,1.722
Burkina Faso,BFA,2024,5.166
Bangladesh,BGD,2024,4.68
Bulgaria,BGR,2024,4.104
Bahrain,BHR,2024,1.102
"Bahamas, The",BHS,2024,8.463
Bosnia and Herzegovina,BIH,2024,10.723
Belarus,BLR,2024,3.361
Belize,BLZ,2024,7.0
Bolivia,BOL,2024,3.091
Brazil,BRA,2024,7.634
Barbados,BRB,2024,7.529
Brunei Darussalam,BRN,2024,5.144
Bhutan,BTN,2024,2.856
Botswana,BWA,2024,23.138
Central African Republic,CAF,2024,5.899
Canada,CAN,2024,6.45
Central Europe and the Baltics,CEB,2024,3.867636429
Switzerland,CHE,2024,4.11
Channel Islands,CHI,2024,6.256
Chile,CHL,2024,9.056
China,CHN,2024,4.571
Cote d'Ivoire,CIV,2024,2.288
Cameroon,CMR,2024,3.518
"Congo, Dem. Rep.",COD,2024,4.556
"Congo, Rep.",COG,2024,19.694
Colombia,COL,2024,9.608
Comoros,COM,2024,3.875
Cabo Verde,CPV,2024,11.878
Costa Rica,CRI,2024,7.848
Caribbean small states,CSS,2024,7.423938916
Cuba,CUB,2024,1.53
Cyprus,CYP,2024,5.602
Czechia,CZE,2024,2.506
Germany,DEU,2024,3.406
Djibouti,DJI,2024,25.875
Denmark,DNK,2024,5.587
Dominican Republic,DOM,2024,5.473
Algeria,DZA,2024,11.427
East Asia & Pacific (excluding high income),EAP,2024,3.885789699
Early-demographic dividend,EAR,2024,5.298738986
East Asia & Pacific,EAS,2024,3.783246133
Europe & Central Asia (excluding high income),ECA,2024,6.911840306
Europe & Central Asia,ECS,2024,5.368775607
Ecuador,ECU,2024,4.773
"Egypt, Arab Rep.",EGY,2024,7.198
Euro area,EMU,2024,6.413875718
Eritrea,ERI,2024,5.553
Spain,ESP,2024,11.394
Estonia,EST,2024,7.828
Ethiopia,ETH,2024,3.398
European Union,EUU,2024,5.918130252
Fragile and conflict affected situations,FCS,2024,5.021248451
Finland,FIN,2024,8.26
Fiji,FJI,2024,4.307
France,FRA,2024,7.37
Gabon,GAB,2024,20.061
United Kingdom,GBR,2024,4.111
Georgia,GEO,2024,11.48
Ghana,GHA,2024,3.007
Guinea,GIN,2024,5.23
"Gambia, The",GMB,2024,6.496
Guinea-Bissau,GNB,2024,2.622
Equatorial Guinea,GNQ,2024,7.823
Greece,GRC,2024,10.133
Guatemala,GTM,2024,2.219
Guam,GUM,2024,5.586
Guyana,GUY,2024,10.165
High income,HIC,2024,4.398870168
"Hong Kong SAR, China",HKG,2024,2.793
Honduras,HND,2024,6.061
Heavily indebted poor countries (HIPC),HPC,2024,4.212603895
Croatia,HRV,2024,5.236
Haiti,HTI,2024,15.058
Hungary,HUN,2024,4.434
IBRD only,IBD,2024,5.10842146
IDA & IBRD total,IBT,2024,4.975973122
IDA total,IDA,2024,4.559413839
IDA blend,IDB,2024,4.374618427
Indonesia,IDN,2024,3.3
IDA only,IDX,2024,4.667701724
India,IND,2024,4.202
Ireland,IRL,2024,4.369
"Iran, Islamic Rep.",IRN,2024,9.192
Iraq,IRQ,2024,15.524
Iceland,ISL,2024,3.107
Israel,ISR,2024,3.15
Italy,ITA,2024,6.778
Jamaica,JAM,2024,4.885
Jordan,JOR,2024,17.996
Japan,JPN,2024,2.563
Kazakhstan,KAZ,2024,4.794
Kenya,KEN,2024,5.434
Kyrgyz Republic,KGZ,2024,3.289
Cambodia,KHM,2024,0.27
"Korea, Rep.",KOR,2024,2.604
Kuwait,KWT,2024,2.144
Latin America & Caribbean (excluding high income),LAC,2024,6.141125532
Lao PDR,LAO,2024,1.218
Liberia,LBR,2024,2.882
Libya,LBY,2024,18.615
St. Lucia,LCA,2024,10.928
Latin America & Caribbean,LCN,2024,6.238519712
Least developed countries: UN classification,LDC,2024,4.891534033
Low income,LIC,2024,5.090457373
Sri Lanka,LKA,2024,4.996
Lower middle income,LMC,2024,4.40371394
Low & middle income,LMY,2024,5.04129616
Lesotho,LSO,2024,16.147
Late-demographic dividend,LTE,2024,4.649919058
Lithuania,LTU,2024,7.504
Luxembourg,LUX,2024,5.935
Latvia,LVA,2024,6.72
"Macao SAR, China",MAC,2024,2.437
Morocco,MAR,2024,8.943
Moldova,MDA,2024,1.434
Madagascar,MDG,2024,3.012
Maldives,MDV,2024,4.636
